dimension_index_zero_based,dimension_name,overall_mean,overall_sd,overall_variance,overall_minimum,overall_maximum,overall_range,development_mean,development_sd,constant_overall,near_zero_sd_overall
1146,esm2_1147,0.0007621725312083728,0.07324500646977478,0.005364830972757348,-0.18664551,0.23254395,0.41918945,-2.9444777303271822e-05,0.07395782418068454,False,False
1147,esm2_1148,0.051901863629492485,0.05474439552695121,0.0029969488416112756,-0.2364502,0.17749023,0.41394043,0.051775780154599084,0.05521867269805665,False,False
1148,esm2_1149,0.13661511809659188,0.05856309062938284,0.0034296355840653086,-0.09265137,0.33325195,0.42590332,0.13515338367886012,0.058645343059597045,False,False
1149,esm2_1150,-0.05415030510126552,0.09749108565922596,0.009504511783014534,-0.27124023,0.2631836,0.5344238,-0.05597161054611206,0.09501009741835031,False,False
1150,esm2_1151,-0.05208589498792981,0.052682050046170256,0.0027753983970671874,-0.23181152,0.11303711,0.34484863,-0.051760483450359766,0.05331644438225135,False,False
1151,esm2_1152,0.025534719791052478,0.045939123744458944,0.0021104030904087116,-0.14758301,0.22839355,0.37597656,0.025448295142915515,0.046610279844460305,False,False
1152,esm2_1153,0.022863493907729477,0.04969097266197515,0.0024691927640931614,-0.1270752,0.29492188,0.42199707,0.023218431737687853,0.04927423010733486,False,False
1153,esm2_1154,0.008530085213837958,0.07369595486253867,0.005431093763101338,-0.20629883,0.22290039,0.42919922,0.00809976491663191,0.07216403799899146,False,False
1154,esm2_1155,0.10884804572169973,0.059135509464918586,0.003497008479675476,-0.07611084,0.38183594,0.45794678,0.10958014196819729,0.06064711137570771,False,False
1155,esm2_1156,0.012001281308545653,0.06570800010688274,0.004317541278046102,-0.20178223,0.28637695,0.48815918,0.010804933392339282,0.06593002088084601,False,False
1156,esm2_1157,0.08416529520767246,0.05115666495132589,0.0026170043689422145,-0.12756348,0.25170898,0.37927246,0.08471688487463527,0.05092540977308626,False,False
1157,esm2_1158,0.07701798337413521,0.055285674393306374,0.0030565057931226922,-0.15466309,0.2166748,0.3713379,0.07755137814415826,0.055864403342936166,False,False
1158,esm2_1159,0.04671354385115595,0.05889578304075893,0.0034687132599841475,-0.14050293,0.24316406,0.383667,0.04614479583170679,0.05957317966884795,False,False
1159,esm2_1160,-0.07097560187158786,0.0602150445075569,0.0036258515850470584,-0.26464844,0.13793945,0.4025879,-0.07092462148931292,0.06031883264430173,False,False
1160,esm2_1161,-8.17636653718091,0.33609421485929014,0.11295932126188267,-8.8984375,-4.1210938,4.7773438,-8.173041449652779,0.32979873937567744,False,False
1161,esm2_1162,0.01607861046521169,0.04207575700032616,0.001770369327150496,-0.1303711,0.16772461,0.2980957,0.01600112873646948,0.04112856242674185,False,False
1162,esm2_1163,-0.01883931972342776,0.04437859931431501,0.0019694600771005205,-0.13366699,0.26831055,0.40197754,-0.018206392890877193,0.045156460485039,False,False
1163,esm2_1164,-0.04258546845100564,0.08830685984127302,0.007798101495026239,-0.28515625,0.15820312,0.44335938,-0.04078301654921638,0.08765326924532435,False,False
1164,esm2_1165,0.03753403421247442,0.04939388604312266,0.002439755978440988,-0.11987305,0.22399902,0.34387207,0.038438492351108126,0.049958688639802365,False,False
1165,esm2_1166,-0.04134402932655004,0.059842193909593715,0.0035810881719134154,-0.24157715,0.22241211,0.46398926,-0.040169670267237556,0.061084245055084974,False,False
1166,esm2_1167,-0.0788942032992906,0.04311899993491429,0.0018592481553871387,-0.27783203,0.084106445,0.36193848,-0.07863036642471949,0.0431911365103452,False,False
1167,esm2_1168,0.008189177341122475,0.04623622504397632,0.0021377885063172232,-0.16772461,0.17687988,0.3446045,0.009550089720222685,0.04695610327176971,False,False
1168,esm2_1169,-0.009722180953962557,0.03960483659239243,0.0015685430815101065,-0.14489746,0.21032715,0.3552246,-0.007900274462170072,0.03921852366937988,False,False
1169,esm2_1170,-0.04855421605570599,0.046812674823882613,0.002191426524166573,-0.22399902,0.14440918,0.3684082,-0.04890547692775726,0.04635108485446614,False,False
1170,esm2_1171,-0.039671923555888555,0.07206581024915748,0.005193481006867572,-0.29736328,0.24450684,0.5418701,-0.0406907535261578,0.071701031284093,False,False
1171,esm2_1172,0.09681243028545486,0.05687418966107258,0.0032346734496036546,-0.16125488,0.28076172,0.4420166,0.09619387057092454,0.05622548564988075,False,False
1172,esm2_1173,0.007509241292002992,0.04994222723017929,0.0024942260607108617,-0.118896484,0.19470215,0.31359863,0.00633428618311882,0.049400434007760556,False,False
1173,esm2_1174,-0.004700412760828761,0.06729651136295103,0.004528820441623798,-0.20373535,0.13342285,0.3371582,-0.003487791783279843,0.06695906180612946,False,False
1174,esm2_1175,-0.052226104693989646,0.05282429143472287,0.002790405765580536,-0.2763672,0.12780762,0.4041748,-0.05236694481637743,0.05266898679088263,False,False
1175,esm2_1176,0.13659571860394917,0.05867866898462797,0.0034431861938075408,-0.07873535,0.34594727,0.42468262,0.13697395589616562,0.059038515688179465,False,False
1176,esm2_1177,0.03811185341431748,0.06227797761893885,0.0038785464963050484,-0.12561035,0.23828125,0.3638916,0.03752643797132704,0.06324827568714478,False,False
1177,esm2_1178,-0.011169733204666967,0.07900367064796568,0.006241579975852233,-0.20898438,0.30273438,0.51171875,-0.012858173002799352,0.0794707651427373,False,False
1178,esm2_1179,-0.04470760311588198,0.051830018255661234,0.002686350792382177,-0.2286377,0.2319336,0.4605713,-0.044031646516588,0.05190718470461633,False,False
1179,esm2_1180,0.02444104302868859,0.05251718991751352,0.0027580552368321838,-0.13696289,0.3359375,0.4729004,0.0252409058312575,0.05359003602967195,False,False
1180,esm2_1181,0.010017442716477845,0.05990578329502817,0.003588702872190877,-0.31298828,0.20666504,0.5196533,0.009227070626285342,0.05948925664489475,False,False
1181,esm2_1182,-0.07194198593579969,0.07090007884892251,0.005026821180783429,-0.26464844,0.12646484,0.39111328,-0.0729759587181939,0.07015311241021015,False,False
1182,esm2_1183,0.08548296701894881,0.075233856945173,0.005660133230846756,-0.17358398,0.3232422,0.49682617,0.08671461244424185,0.07450786028941947,False,False
1183,esm2_1184,0.005537609678262082,0.07378056711072595,0.005443572083180336,-0.23474121,0.33569336,0.5704346,0.007740594281090631,0.07236578687755181,False,False
1184,esm2_1185,0.056164735893033585,0.049685624593603095,0.002468661291256457,-0.27563477,0.23913574,0.5147705,0.056305916690164146,0.049804971249907494,False,False
1185,esm2_1186,-0.016822891812213386,0.05286339285908262,0.0027945383045737075,-0.1517334,0.25463867,0.40637207,-0.016698310607009464,0.052801989961468725,False,False
1186,esm2_1187,-0.010677874683672263,0.06006780916673285,0.003608141698091035,-0.19921875,0.18029785,0.3795166,-0.011724651356538137,0.06002914429610727,False,False
1187,esm2_1188,-0.0816114109575947,0.03785551713499886,0.0014330401775581923,-0.22045898,0.14746094,0.36791992,-0.08166747879650858,0.03744420608409986,False,False
1188,esm2_1189,0.10720286861508589,0.06600592761605943,0.004356782480456477,-0.16320801,0.3125,0.475708,0.10561737219492594,0.06568545256151292,False,False
1189,esm2_1190,0.08465026201603812,0.10021612439880272,0.0100432715895163,-0.12145996,0.39526367,0.51672363,0.08256395070089234,0.09772186140529344,False,False
1190,esm2_1191,0.009747819485066337,0.0715352463016908,0.005117291463443567,-0.2631836,0.2364502,0.4996338,0.009864341881540086,0.07085901274691103,False,False
1191,esm2_1192,0.02849867208948675,0.0874484974767808,0.007647239710946537,-0.20910645,0.21044922,0.41955566,0.031090189350975884,0.08634214536116903,False,False
1192,esm2_1193,0.0531104011884937,0.08458386766969839,0.007154430669965048,-0.18554688,0.30615234,0.49169922,0.05137715289990107,0.08386133187946423,False,False
1193,esm2_1194,-0.004339097210358038,0.05023369691844409,0.0025234243060940995,-0.16210938,0.19519043,0.3572998,-0.004118649827109443,0.049546269170018184,False,False
1194,esm2_1195,-0.07072183374030212,0.09278398276926866,0.008608867458527944,-0.23828125,0.22875977,0.46704102,-0.07272346549563938,0.09031552618228661,False,False
1195,esm2_1196,0.04580039427627072,0.06770423749959036,0.004583863775400937,-0.1743164,0.28271484,0.45703125,0.04762876662943098,0.06705372566228163,False,False
1196,esm2_1197,0.055138898808736514,0.053011246013696736,0.0028101922039246783,-0.07977295,0.33325195,0.4130249,0.055143895000219344,0.05348352673586555,False,False
1197,esm2_1198,0.02273995630219827,0.04683684186476532,0.0021936897558650333,-0.18493652,0.23754883,0.42248535,0.021500458982255725,0.047276138567236475,False,False
1198,esm2_1199,0.08821924306973236,0.04916384367597831,0.0024170835249960323,-0.081970215,0.2841797,0.3661499,0.08847434719403585,0.04963125997269374,False,False
1199,esm2_1200,0.042900506981734296,0.03906723558340192,0.0015262488961290256,-0.1451416,0.16552734,0.31066895,0.04273447493712108,0.03982893360581288,False,False
1200,esm2_1201,0.19038769672237146,0.07674087558491863,0.005889161985539959,-0.08087158,0.3293457,0.4102173,0.19187314841482375,0.07583380199094994,False,False
1201,esm2_1202,0.10117814278893678,0.0646760490021344,0.00418299131452649,-0.21801758,0.29711914,0.5151367,0.10015013217926025,0.06229426119829259,False,False
1202,esm2_1203,0.12051960524919957,0.04984680918532119,0.0024847043859578207,-0.121276855,0.28076172,0.40203857,0.12190412150488959,0.05052829221916484,False,False
1203,esm2_1204,-0.0005370515432791757,0.05225535059371987,0.00273062166567258,-0.15722656,0.19873047,0.35595703,-0.0001491491993268331,0.05207849394476021,False,False
1204,esm2_1205,-0.06288156816353412,0.06804663717367669,0.004630344830645998,-0.3840332,0.13354492,0.5175781,-0.06221865548027886,0.06878335871306575,False,False
1205,esm2_1206,-0.07259287500751932,0.042068780151745776,0.001769782263455919,-0.34155273,0.09448242,0.43603516,-0.07275697125328912,0.0420279725537449,False,False
1206,esm2_1207,0.13194357449153685,0.062122880260781686,0.0038592522518954187,-0.097229004,0.2980957,0.3953247,0.1295672165022956,0.062380809751718516,False,False
1207,esm2_1208,-0.0779492364210241,0.04868774528479665,0.0023704965409172382,-0.22680664,0.10430908,0.33111572,-0.07906688236527973,0.048587993856706424,False,False
1208,esm2_1209,0.055103149781878066,0.06582095690386655,0.004332398367740658,-0.16296387,0.22460938,0.38757324,0.05704613427321116,0.06583806793782253,False,False
1209,esm2_1210,-0.03179158738397732,0.06571345664301871,0.004318258383973901,-0.18725586,0.28344727,0.47070312,-0.03274913214974933,0.06557397508577145,False,False
1210,esm2_1211,0.03358470143276896,0.055065864118371895,0.003032249391102997,-0.12084961,0.2631836,0.3840332,0.032117386741770636,0.05501955563323515,False,False
1211,esm2_1212,0.092305936771016,0.0497787463345485,0.0024779235866393256,-0.15063477,0.28515625,0.43579102,0.09157277577453189,0.0509486817344181,False,False
1212,esm2_1213,-0.07636677656533583,0.06873915157351058,0.004725070959046063,-0.26000977,0.14379883,0.4038086,-0.07743784959117571,0.06976510590064494,False,False
1213,esm2_1214,0.0591981032580038,0.04102519673469592,0.0016830667671205051,-0.06817627,0.21838379,0.28656006,0.05939315226342943,0.041899115998998836,False,False
1214,esm2_1215,-0.0003210726244732754,0.04682575542668211,0.0021926513712794493,-0.15136719,0.16394043,0.31530762,8.735971318350898e-05,0.04763549862851704,False,False
1215,esm2_1216,-0.08488328819401918,0.05886681183003683,0.003465301535032964,-0.25634766,0.13269043,0.3890381,-0.08333946797582838,0.05925918731732873,False,False
1216,esm2_1217,0.038160179550454566,0.04714916031946549,0.0022230433188306594,-0.21533203,0.2310791,0.44641113,0.037724584258264963,0.046516272904152306,False,False
1217,esm2_1218,0.13000067701350307,0.07088852215666133,0.005025182573555465,-0.11364746,0.39868164,0.5123291,0.13081338471836515,0.07090374739610844,False,False
1218,esm2_1219,-0.0254832654364498,0.05530191664992922,0.003058301985155719,-0.20910645,0.20300293,0.41210938,-0.026216504805617862,0.054406762243669075,False,False
1219,esm2_1220,-0.044197599578247745,0.04290072137245845,0.0018404718942773132,-0.14465332,0.19836426,0.34301758,-0.0447576277785831,0.04289563641330555,False,False
1220,esm2_1221,-0.08054458605462518,0.05375522158900668,0.00288962384808321,-0.21728516,0.101623535,0.3189087,-0.0807148814201355,0.05474512518982182,False,False
1221,esm2_1222,-0.07888957530623933,0.06526752990868566,0.0042598504603811775,-0.22460938,0.24841309,0.47302246,-0.07968628605206808,0.06483465062206996,False,False
1222,esm2_1223,-0.07944662113168528,0.06327520253289658,0.004003751255579081,-0.3647461,0.10803223,0.47277832,-0.08019513090451559,0.0648925263123134,False,False
1223,esm2_1224,0.008036268273416025,0.043483399296661056,0.0018908060143928633,-0.10614014,0.17382812,0.27996826,0.008740688363711039,0.04295919030844067,False,False
1224,esm2_1225,0.12362230789912793,0.054904761996057,0.0030145328898436644,-0.061340332,0.2998047,0.36114502,0.12281922499338786,0.05488677918841999,False,False
1225,esm2_1226,0.03472024539731584,0.03853612572809855,0.0014850329861318188,-0.0859375,0.18237305,0.26831055,0.03537991874747806,0.03825926000303224,False,False
1226,esm2_1227,-0.11374419907750882,0.04826249369319966,0.002329268297486137,-0.25024414,0.1352539,0.38549805,-0.11376281181971232,0.049223476926621657,False,False
1227,esm2_1228,-0.006920286870823055,0.06942036268384759,0.004819186755156938,-0.30908203,0.23413086,0.5432129,-0.005986488527721829,0.06864293326494687,False,False
1228,esm2_1229,-0.059647140439421965,0.043503975160925745,0.001892595854802444,-0.19091797,0.15344238,0.34436035,-0.05979699790477753,0.04371350880439427,False,False
1229,esm2_1230,0.01019127116219185,0.050746712081075944,0.0025752287870396194,-0.12524414,0.20166016,0.3269043,0.011222027987241746,0.05119062050339944,False,False
1230,esm2_1231,0.11750324134953676,0.10525820223107347,0.011079289136917561,-0.22253418,0.46850586,0.69104004,0.11874862511952718,0.10219968676680546,False,False
1231,esm2_1232,0.1160070184332946,0.058698832399014675,0.0034455529250076145,-0.09429932,0.27172852,0.36602783,0.11631340980529785,0.05887657737476741,False,False
1232,esm2_1233,0.018216202976171766,0.053768190313606225,0.0028910182896001784,-0.2199707,0.1875,0.4074707,0.018299365705913968,0.05378182796601756,False,False
1233,esm2_1234,0.08708148553024783,0.08142934938253163,0.006630738940862405,-0.21582031,0.31811523,0.53393555,0.08910483486122556,0.08087019912279204,False,False
1234,esm2_1235,0.07408928547000779,0.0542083184203685,0.0029385417859640627,-0.113342285,0.33569336,0.44903564,0.07460887589388424,0.05466880212646986,False,False
1235,esm2_1236,0.05526880207125275,0.05285986932479507,0.002794165785034411,-0.13391113,0.22741699,0.36132812,0.05577638016806708,0.05234586947914884,False,False
1236,esm2_1237,0.0231396682916021,0.04794073019318765,0.0022983136114560136,-0.12585449,0.21203613,0.33789062,0.024331934501727423,0.04731893326514165,False,False
1237,esm2_1238,-0.016348128379648188,0.04894843200501232,0.002395948995749314,-0.22521973,0.15319824,0.37841797,-0.016265143040153716,0.04885159117091415,False,False
1238,esm2_1239,0.06761815710681657,0.06185419915246295,0.0038259419527925487,-0.14758301,0.30517578,0.4527588,0.0691711290842957,0.0626770650469144,False,False
1239,esm2_1240,0.07316599139627421,0.04810358812887757,0.0023139551908726913,-0.10614014,0.20361328,0.30975342,0.07255953873197238,0.048846865619471116,False,False
1240,esm2_1241,0.026427211692674576,0.0734549660598792,0.005395632038858005,-0.3251953,0.19152832,0.51672363,0.028878564139207204,0.07251248926575726,False,False
1241,esm2_1242,0.05312434153075223,0.060459220830994226,0.0036553173834909265,-0.13183594,0.29077148,0.42260742,0.05346459878815545,0.05909162816659098,False,False
1242,esm2_1243,-0.07666823019859662,0.04467509351557068,0.001995863980624986,-0.29174805,0.096191406,0.38793945,-0.07635517650180393,0.044993326503556245,False,False
1243,esm2_1244,-0.02822188207761826,0.04481610984419062,0.0020084837015665593,-0.15722656,0.21081543,0.368042,-0.028338389512565402,0.04521018230923508,False,False
1244,esm2_1245,0.11394625630945,0.05001862555497913,0.0025018629024092113,-0.012245178,0.27905273,0.2912979,0.11295233302646213,0.05007978427600653,False,False
1245,esm2_1246,-0.032768283845581836,0.04424609928482241,0.0019577173019223624,-0.17456055,0.13562012,0.31018066,-0.033093709995349246,0.044492905750656085,False,False
1246,esm2_1247,0.006042556281095075,0.04478946581048773,0.0020060962475888493,-0.14538574,0.2705078,0.41589355,0.004956176545884874,0.04581623396483794,False,False
